Problem_ID,Status,Nodes_Explored,Time_Seconds,Order_Type
1703,Solved,14361,0.004987,1
1704,Solved,4270,0.002002,1
1705,Solved,211,0.000993,1
1706,Solved,3821,0.001773,1
1707,Solved,1112440,0.301486,1
1708,Solved,8082,0.003001,1
1710,Solved,2176,0.001673,1
1711,Solved,407,0.001038,1
1712,Solved,7967116,2.31591,1
1713,Solved,197673,0.05521,1
1715,Solved,1233,0.000955,1
1718,Solved,181583,0.039931,1
1719,Solved,5539601,1.52818,1
1720,Solved,119415,0.035579,1
1722,Solved,205896,0.046233,1
1723,Solved,177741,0.052776,1
1724,Solved,1729988,0.504601,1
1725,Solved,1399,0.001246,1
1726,Solved,9469,0.003708,1
1727,Solved,1033803,0.184833,1
1730,Solved,1113,0.001657,1
1731,Solved,4736,0.00274,1
1732,Solved,6,0.001109,1
1733,Solved,256,0.001237,1
1735,Solved,90350,0.01982,1
1736,Solved,4546329,1.29182,1
1737,Solved,7435725,2.19154,1
1739,Solved,347409,0.067787,1
1741,Solved,4791651,1.40377,1
1742,Solved,4985549,1.39147,1
1744,Solved,6423,0.002849,1
1745,Solved,1925378,0.334309,1
1746,Solved,9720,0.003843,1
1747,Solved,2643,0.001386,1
1748,Solved,6164444,1.80195,1
1749,Solved,36486,0.008759,1
1750,Solved,17581,0.005997,1
1751,Solved,14100,0.003919,1
1754,Solved,4987008,1.47403,1
1756,Solved,16949,0.004205,1
1757,Solved,10866,0.004136,1
1758,Solved,1158990,0.34425,1
1759,Solved,10231,0.002735,1
1760,Solved,461,0.000965,1
1762,Solved,6996907,1.98671,1
1763,Solved,1683272,0.513196,1
1765,Solved,11,0.000979,1
1766,Solved,16897,0.006047,1
1767,Solved,66261,0.020379,1
1768,Solved,38118,0.011789,1
1769,Solved,557,0.00115,1
1770,Solved,43,0.000913,1
1771,Solved,56,0.0009,1
1772,Solved,1595834,0.479695,1
1773,Solved,12710211,3.88037,1
1774,Solved,169178,0.042434,1
1775,Solved,2089260,0.628097,1
1776,Solved,46759,0.014106,1
1778,Solved,9434,0.003065,1
1781,Solved,481,0.001456,1
1782,Solved,467,0.001128,1
1784,Solved,42790,0.013238,1
1785,Solved,516415,0.150958,1
1786,Solved,7133,0.002805,1
1788,Solved,14366,0.005161,1
1789,Solved,1549241,0.448474,1
1791,Solved,11249,0.004578,1
1792,Solved,4731,0.002162,1
1793,Solved,27849,0.009011,1
1796,Solved,126555,0.038636,1
1797,Solved,52181,0.017079,1
