Problem_ID,Status,Nodes_Explored,Time_Seconds,Order_Type
363,Solved,43652,0.014999,1
364,Solved,35502,0.014477,1
365,Solved,98831,0.041901,1
366,Solved,89,0.002063,1
367,Solved,185,0.001947,1
368,Solved,752,0.002376,1
369,Solved,19528270,7.73916,1
370,Solved,49,0.003209,1
371,Solved,791,0.00294,1
372,Solved,9142,0.004569,1
373,Solved,161,0.002291,1
374,Solved,163009,0.057547,1
375,Solved,3272073,0.645119,1
376,Solved,86865,0.036541,1
377,Solved,16179,0.009048,1
378,Solved,105,0.002305,1
379,Solved,28626453,6.87363,1
380,Solved,1503205,0.484696,1
381,Solved,529,0.00345,1
382,Solved,102426043,24.3411,1
383,Solved,72,0.003074,1
384,Solved,108536,0.033466,1
385,Solved,505,0.003007,1
386,Solved,27155950,11.1943,1
387,Solved,48796,0.021858,1
388,Solved,553,0.003095,1
389,Timeout,-1,60,1
390,Solved,41,0.002815,1
391,Timeout,-1,60,1
392,Solved,9057319,3.7238,1
393,Solved,9808969,3.04616,1
394,Solved,39854,0.015416,1
395,Timeout,-1,60,1
396,Solved,21269641,8.62916,1
397,Solved,41292,0.013412,1
398,Solved,55096,0.018369,1
399,Solved,17,0.00146,1
400,Solved,17,0.002594,1
401,Solved,82682,0.03358,1
402,Solved,43289,0.01895,1
403,Solved,63291,0.01344,1
404,Solved,25,0.001955,1
405,Solved,33,0.002192,1
406,Solved,41675362,13.989,1
407,Timeout,-1,60,1
408,Solved,25,0.001944,1
409,Solved,3942,0.004871,1
410,Solved,59064,0.024426,1
411,Solved,32304,0.014766,1
412,Solved,71574593,22.6476,1
413,Solved,476201,0.20799,1
414,Solved,49967,0.023425,1
415,Solved,102357,0.045003,1
416,Solved,17,0.002456,1
417,Solved,3974,0.002398,1
418,Solved,66227,0.033293,1
419,Solved,51138,0.024374,1
420,Solved,719,0.001685,1
421,Solved,488,0.003315,1
422,Solved,611273,0.257541,1
423,Solved,2625035,1.03068,1
424,Solved,4502749,1.80332,1
425,Solved,221753,0.095678,1
426,Solved,442319,0.157301,1
427,Solved,43773,0.020884,1
428,Solved,11504756,4.58129,1
429,Solved,71939141,24.4586,1
430,Solved,415099,0.145791,1
431,Solved,27576,0.014113,1
432,Solved,3958,0.004011,1
433,Timeout,-1,60,1
434,Solved,4158,0.002917,1
435,Solved,72871,0.030542,1
436,Solved,9809369,3.55762,1
437,Solved,863,0.002688,1
438,Timeout,-1,60,1
439,Solved,27800,0.013594,1
440,Solved,17,0.002686,1
441,Solved,57,0.002558,1
442,Solved,7901,0.005394,1
443,Solved,12124,0.007402,1
444,Timeout,-1,60,1
445,Solved,8229,0.005705,1
446,Timeout,-1,60,1
447,Solved,91961,0.040852,1
448,Solved,223123,0.097002,1
449,Solved,7869,0.006346,1
450,Solved,2509,0.002817,1
451,Solved,78987,0.035014,1
452,Solved,139854,0.064512,1
453,Solved,3296883,1.15854,1
